imgPr_cal_t,reduce_right_lines_cal_t,reduce_left_lines_cal_t,left_right_cal_t,cl_cal_t,display_t,Lane_cl_t
"0.005160808563232422","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.00051116943359375","0.0","0.10264897346496582","0.12920165061950684"
"0.009796619415283203","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009961128234863281","0.0","no-display-screen","0.07116055488586426"
"0.007987499237060547","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0","0.0","no-display-screen","0.016620159149169922"
"0.004438877105712891","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.000997781753540039","0.0","0.08201098442077637","0.1081078052520752"
"0.008971929550170898","0.0","smaller than MIN_SIZE_REDUCE","0.0019927024841308594","0.0","no-display-screen","0.06634783744812012"
"0.008001565933227539","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0","0.0","no-display-screen","0.013936042785644531"
"0.006034135818481445","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009436607360839844","0.0","0.08447146415710449","0.1114969253540039"
"0.010329961776733398","0.0","smaller than MIN_SIZE_REDUCE","0.0018529891967773438","0.0","no-display-screen","0.07988286018371582"
"0.007934331893920898","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.000997304916381836","0.0","no-display-screen","0.01595616340637207"
"0.0074193477630615234","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009980201721191406","0.0","0.10202717781066895","0.13105034828186035"
"0.01207280158996582","0.0","smaller than MIN_SIZE_REDUCE","0.0019931793212890625","0.0","no-display-screen","0.07188677787780762"
"0.008505582809448242","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009953975677490234","0.0","no-display-screen","0.015487432479858398"
"0.00540614128112793","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0","0.0","0.07195210456848145","0.09904932975769043"
"0.012201070785522461","0.0010046958923339844","smaller than MIN_SIZE_REDUCE","0.0018706321716308594","0.0","no-display-screen","0.06888008117675781"
"0.00794529914855957","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0","0.0","no-display-screen","0.012960433959960938"
"0.00550079345703125","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.001991748809814453","0.0","0.0974130630493164","0.125441312789917"
"0.008945941925048828","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0","0.0","no-display-screen","0.06511902809143066"
"0.00597691535949707","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0","0.0009949207305908203","no-display-screen","0.015595197677612305"
"0.00537872314453125","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0","0.0","0.06982755661010742","0.09398698806762695"
"0.00896906852722168","0.0007674694061279297","smaller than MIN_SIZE_REDUCE","0.001990079879760742","0.0","no-display-screen","0.06310033798217773"
"0.0072040557861328125","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0","0.00011849403381347656","no-display-screen","0.015379190444946289"
"0.005982875823974609","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0","0.0","0.07972288131713867","0.10370016098022461"
"0.010042905807495117","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0010073184967041016","0.0","no-display-screen","0.06701135635375977"
"0.0074961185455322266","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0011565685272216797","0.0","no-display-screen","0.016746044158935547"
"0.00632786750793457","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0","0.0","0.10159683227539062","0.12815070152282715"
"0.008969306945800781","0.0","smaller than MIN_SIZE_REDUCE","0.0009965896606445312","0.0","no-display-screen","0.06776690483093262"
"0.009944677352905273","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009965896606445312","0.000995635986328125","no-display-screen","0.01866769790649414"
"0.005613565444946289","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009975433349609375","0.0","0.08215832710266113","0.10613489151000977"
"0.01048898696899414","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009903907775878906","0.0","no-display-screen","0.08358287811279297"
"0.008532285690307617","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009980201721191406","0.0","no-display-screen","0.017515182495117188"
"0.008599042892456055","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0","0.0","0.09959769248962402","0.1252431869506836"
"0.009588479995727539","0.0009644031524658203","smaller than MIN_SIZE_REDUCE","0.0019834041595458984","0.0","no-display-screen","0.06470561027526855"
"0.007963418960571289","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.002058267593383789","0.0009756088256835938","no-display-screen","0.01799798011779785"
"0.0070438385009765625","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.001016378402709961","0.0","0.07992124557495117","0.1065211296081543"
"0.008498191833496094","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0010192394256591797","0.0","no-display-screen","0.0769643783569336"
"0.008975028991699219","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0","0.0","no-display-screen","0.01894402503967285"
"0.006981372833251953","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0010673999786376953","0.0","0.07442474365234375","0.10344171524047852"
"0.010965824127197266","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0010945796966552734","0.0","no-display-screen","0.06864619255065918"
"0.00854635238647461","0.000993967056274414","smaller than MIN_SIZE_REDUCE","0.0022552013397216797","0.0010027885437011719","no-display-screen","0.01783919334411621"
"0.0063762664794921875","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0005621910095214844","0.0","0.10151195526123047","0.12927722930908203"
"0.0099639892578125","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0010800361633300781","0.0","no-display-screen","0.07293128967285156"
"0.008519411087036133","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009949207305908203","0.0","no-display-screen","0.016451120376586914"
"0.00698399543762207","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.001514434814453125","0.0","0.07624411582946777","0.10731720924377441"
"0.009411096572875977","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009965896606445312","0.0010211467742919922","no-display-screen","0.06870317459106445"
"0.007984399795532227","0.0","0.0","0.0019969940185546875","0.0","no-display-screen","0.015551090240478516"
"0.006497859954833984","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.000997781753540039","0.0","0.10919499397277832","0.13380789756774902"
"0.008080720901489258","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.000993967056274414","0.0","no-display-screen","0.0638883113861084"
"0.006576061248779297","0.0","smaller than MIN_SIZE_REDUCE","0.0","0.0","no-display-screen","0.014540672302246094"
"0.006493806838989258","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0","0.0","0.07645583152770996","0.10085558891296387"
"0.010596990585327148","0.0","smaller than MIN_SIZE_REDUCE","0.0015745162963867188","0.0005292892456054688","no-display-screen","0.06629204750061035"
"0.008126020431518555","0.0","0.0","0.002020120620727539","0.001100778579711914","no-display-screen","0.017989635467529297"
"0.0043184757232666016","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0","0.0","0.09214115142822266","0.11661148071289062"
"0.010519266128540039","0.0","smaller than MIN_SIZE_REDUCE","0.0009970664978027344","0.0","no-display-screen","0.07099318504333496"
"0.00906062126159668","0.000997304916381836","smaller than MIN_SIZE_REDUCE","0.001994609832763672","0.0","no-display-screen","0.018634319305419922"
"0.005067586898803711","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0010879039764404297","0.0","0.07519698143005371","0.1006307601928711"
"0.009513616561889648","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0","0.0009899139404296875","no-display-screen","0.06676721572875977"
"0.008861064910888672","0.0","0.0","0.0029931068420410156","0.0009992122650146484","no-display-screen","0.02084827423095703"
"0.005765676498413086","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0014841556549072266","0.0","0.061129093170166016","0.08611583709716797"
"0.010059356689453125","0.0","smaller than MIN_SIZE_REDUCE","0.0009908676147460938","0.00099945068359375","no-display-screen","0.07858157157897949"
"0.008744001388549805","0.0","0.0","0.0023889541625976562","0.0","no-display-screen","0.017681598663330078"
"0.006479024887084961","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009968280792236328","0.0","0.09662795066833496","0.12492012977600098"
"0.008951187133789062","0.0","smaller than MIN_SIZE_REDUCE","0.0010039806365966797","0.0","no-display-screen","0.06826639175415039"
"0.007185459136962891","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0005133152008056641","0.0","no-display-screen","0.01571941375732422"
"0.0050504207611083984","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009980201721191406","0.0","0.09276866912841797","0.12047934532165527"
"0.011494159698486328","0.0007960796356201172","smaller than MIN_SIZE_REDUCE","0.0017845630645751953","0.0","no-display-screen","0.07055020332336426"
"0.008946657180786133","0.0","smaller than MIN_SIZE_REDUCE","0.0009989738464355469","0.0","no-display-screen","0.01647353172302246"
"0.00498652458190918","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009961128234863281","0.0","0.10518813133239746","0.12815213203430176"
"0.008983850479125977","0.000993490219116211","smaller than MIN_SIZE_REDUCE","0.0029735565185546875","0.0003979206085205078","no-display-screen","0.05200505256652832"
"0.0073812007904052734","0.0","0.0","0.0005917549133300781","0.00099945068359375","no-display-screen","0.01596355438232422"
"0.006977081298828125","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.000997304916381836","0.0","0.06597471237182617","0.09390449523925781"
"0.008398056030273438","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0","0.0","no-display-screen","0.07045865058898926"
"0.008955240249633789","0.00099945068359375","smaller than MIN_SIZE_REDUCE","0.0019953250885009766","0.0","no-display-screen","0.019945383071899414"
"0.006952524185180664","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009970664978027344","0.0","0.08587288856506348","0.11279964447021484"
"0.010008096694946289","0.0","smaller than MIN_SIZE_REDUCE","0.0009794235229492188","0.0","no-display-screen","0.07188796997070312"
"0.00938558578491211","0.0","0.0","0.0020294189453125","0.0005109310150146484","no-display-screen","0.020011425018310547"
"0.005027055740356445","smaller than MIN_SIZE_REDUCE","0.0009968280792236328","0.0019931793212890625","0.0","0.10574507713317871","0.13559293746948242"
"0.01099252700805664","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009608268737792969","0.0","no-display-screen","0.05286264419555664"
"0.008765459060668945","3.719329833984375e-05","smaller than MIN_SIZE_REDUCE","0.0025815963745117188","0.0","no-display-screen","0.018521785736083984"
"0.0049474239349365234","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.001993894577026367","0.0","0.07849383354187012","0.10205197334289551"
"0.009544610977172852","0.0010318756103515625","smaller than MIN_SIZE_REDUCE","0.002031087875366211","0.0","no-display-screen","0.06151413917541504"
"0.007999420166015625","0.0","smaller than MIN_SIZE_REDUCE","0.0019948482513427734","0.0","no-display-screen","0.014977216720581055"
"0.006498575210571289","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0010595321655273438","0.0","0.10321521759033203","0.12872982025146484"
"0.005972862243652344","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.001997709274291992","0.0","no-display-screen","0.04945802688598633"
"0.00856781005859375","0.0","0.0","0.002735137939453125","0.0","no-display-screen","0.02029109001159668"
"0.005579948425292969","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009889602661132812","0.0","0.08470273017883301","0.11139774322509766"
"0.008489847183227539","0.0","smaller than MIN_SIZE_REDUCE","0.0009946823120117188","0.0009920597076416016","no-display-screen","0.06633687019348145"
"0.009960174560546875","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0011103153228759766","0.0","no-display-screen","0.018066883087158203"
"0.005507469177246094","smaller than MIN_SIZE_REDUCE","0.0","0.0010111331939697266","0.0","0.08333826065063477","0.10527276992797852"
"0.00995492935180664","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.001035928726196289","0.0","no-display-screen","0.09327936172485352"
"0.008965015411376953","0.0","smaller than MIN_SIZE_REDUCE","0.0019943714141845703","0.0","no-display-screen","0.015950679779052734"
"0.005070686340332031","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009953975677490234","0.0","0.0989997386932373","0.12203502655029297"
"0.009004831314086914","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0010058879852294922","0.0009927749633789062","no-display-screen","0.0747838020324707"
"0.008609294891357422","0.0009944438934326172","0.0","0.002068042755126953","0.0","no-display-screen","0.020663976669311523"
"0.006776571273803711","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.001508474349975586","0.0","0.08165669441223145","0.11024260520935059"
"0.006526470184326172","0.0","smaller than MIN_SIZE_REDUCE","0.0005810260772705078","0.0","no-display-screen","0.06340312957763672"
"0.006008148193359375","0.0010151863098144531","smaller than MIN_SIZE_REDUCE","0.0030128955841064453","0.0","no-display-screen","0.018236160278320312"
"0.004991054534912109","smaller than MIN_SIZE_REDUCE","0.0","0.0019881725311279297","0.0","0.10672473907470703","0.1346747875213623"
"0.008029699325561523","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","8.630752563476562e-05","0.0","no-display-screen","0.05001640319824219"
"0.008982658386230469","0.0","0.0","0.0020139217376708984","0.0","no-display-screen","0.019042491912841797"
"0.004986763000488281","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0010182857513427734","0.0","0.08451104164123535","0.11252069473266602"
"0.0069773197174072266","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009913444519042969","0.0","no-display-screen","0.0737760066986084"
"0.007973194122314453","0.000997304916381836","smaller than MIN_SIZE_REDUCE","0.000997304916381836","0.0","no-display-screen","0.017019987106323242"
"0.005982875823974609","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009970664978027344","0.0","0.07697725296020508","0.09950637817382812"
"0.01020956039428711","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0","0.0","no-display-screen","0.03993868827819824"
"0.005981922149658203","0.0009970664978027344","smaller than MIN_SIZE_REDUCE","0.0019948482513427734","0.0","no-display-screen","0.009990215301513672"
"0.0058574676513671875","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009970664978027344","0.0","0.09000682830810547","0.11806535720825195"
"0.009470462799072266","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0","0.0","no-display-screen","0.0633397102355957"
"0.009960174560546875","0.0","0.0","0.000997781753540039","0.0","no-display-screen","0.02049565315246582"
"0.005253314971923828","smaller than MIN_SIZE_REDUCE","0.0","0.0009965896606445312","0.0","0.07913947105407715","0.10843443870544434"
"0.009541034698486328","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009958744049072266","0.0","no-display-screen","0.04846000671386719"
"0.008968830108642578","0.0","0.0","0.002027750015258789","0.0","no-display-screen","0.017129182815551758"
"0.0033426284790039062","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0010728836059570312","0.0","0.11646175384521484","0.14337611198425293"
"0.00853729248046875","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009984970092773438","0.0","no-display-screen","0.08334469795227051"
"0.0069735050201416016","0.0","0.0","0.0010762214660644531","0.0","no-display-screen","0.015035390853881836"
"0.0070493221282958984","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0","0.0","0.08726644515991211","0.11632537841796875"
"0.00791621208190918","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009958744049072266","0.0","no-display-screen","0.06901311874389648"
"0.00876164436340332","0.0","smaller than MIN_SIZE_REDUCE","0.001995086669921875","0.0","no-display-screen","0.019352436065673828"
"0.005985736846923828","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0005197525024414062","0.0","0.08427119255065918","0.10361075401306152"
"0.008443832397460938","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009889602661132812","0.0","no-display-screen","0.07143688201904297"
"0.008474111557006836","0.0005106925964355469","0.0","0.0020253658294677734","0.0","no-display-screen","0.019412517547607422"
"0.005626678466796875","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009946823120117188","0.0","0.0924384593963623","0.11957550048828125"
"0.009402990341186523","smaller than MIN_SIZE_REDUCE","0.0","0.0015261173248291016","0.0","no-display-screen","0.06860208511352539"
"0.00852203369140625","0.0","smaller than MIN_SIZE_REDUCE","0.0019927024841308594","0.0","no-display-screen","0.015056371688842773"
"0.005463361740112305","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0","0.0009975433349609375","0.09395074844360352","0.12396025657653809"
"0.010514974594116211","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0","0.0","no-display-screen","0.053404808044433594"
"0.009422540664672852","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0008604526519775391","0.0","no-display-screen","0.01763296127319336"
"0.006493806838989258","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0","0.0","0.1204066276550293","0.1474018096923828"
"0.007570743560791016","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009989738464355469","0.0","no-display-screen","0.049568891525268555"
"0.009544610977172852","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0","0.0009975433349609375","no-display-screen","0.0174558162689209"
"0.004722118377685547","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009996891021728516","0.0","0.08761119842529297","0.11531233787536621"
"0.010026216506958008","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009968280792236328","0.0","no-display-screen","0.05672168731689453"
"0.010051727294921875","0.0","smaller than MIN_SIZE_REDUCE","0.000997304916381836","0.0","no-display-screen","0.015192985534667969"
"0.005106925964355469","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009522438049316406","0.0","0.07517242431640625","0.1040041446685791"
"0.00741267204284668","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0010285377502441406","0.0","no-display-screen","0.047089338302612305"
"0.00797581672668457","0.0","smaller than MIN_SIZE_REDUCE","0.0009982585906982422","0.0009953975677490234","no-display-screen","0.011954307556152344"
"0.005955219268798828","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0012478828430175781","0.0","0.11692547798156738","0.14576196670532227"
"0.0075342655181884766","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009989738464355469","0.0","no-display-screen","0.05905413627624512"
"0.0070612430572509766","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.000997304916381836","0.0","no-display-screen","0.017336606979370117"
"0.007202625274658203","0.0","smaller than MIN_SIZE_REDUCE","0.0009968280792236328","0.000997304916381836","0.08604097366333008","0.11508893966674805"
"0.0075130462646484375","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009930133819580078","0.0","no-display-screen","0.0630333423614502"
"0.007488250732421875","0.0","0.0","0.0010519027709960938","0.0009429454803466797","no-display-screen","0.01755547523498535"
"0.0054895877838134766","0.0","0.0","0.0013129711151123047","0.0","0.0965261459350586","0.12213897705078125"
"0.010117769241333008","smaller than MIN_SIZE_REDUCE","0.0","0.0008487701416015625","0.0","no-display-screen","0.06580471992492676"
"0.00896453857421875","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009980201721191406","0.0","no-display-screen","0.016950607299804688"
"0.005518913269042969","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0010099411010742188","0.0009853839874267578","0.09028506278991699","0.12048029899597168"
"0.00870513916015625","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0","0.0","no-display-screen","0.060387611389160156"
"0.0069768428802490234","0.0009963512420654297","0.0003447532653808594","0.002330303192138672","0.0","no-display-screen","0.018385887145996094"
"0.007983684539794922","0.0009953975677490234","smaller than MIN_SIZE_REDUCE","0.0009953975677490234","0.0","0.07531881332397461","0.09828376770019531"
"0.008126020431518555","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009944438934326172","0.0","no-display-screen","0.08277511596679688"
"0.007042407989501953","0.0","smaller than MIN_SIZE_REDUCE","0.0","0.0","no-display-screen","0.015015125274658203"
"0.006692171096801758","0.000997304916381836","smaller than MIN_SIZE_REDUCE","0.001995086669921875","0.0","0.08180499076843262","0.10958147048950195"
"0.010057210922241211","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009937286376953125","0.0","no-display-screen","0.06311750411987305"
"0.009511470794677734","smaller than MIN_SIZE_REDUCE","0.0010097026824951172","0.0020062923431396484","0.0","no-display-screen","0.018506765365600586"
"0.004865169525146484","0.0","smaller than MIN_SIZE_REDUCE","0.0019941329956054688","0.0","0.08614158630371094","0.11535024642944336"
"0.00869441032409668","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0","0.0","no-display-screen","0.05334973335266113"
"0.007985591888427734","smaller than MIN_SIZE_REDUCE","0.0","0.0","0.0","no-display-screen","0.0160982608795166"
"0.006978750228881836","0.0","smaller than MIN_SIZE_REDUCE","0.00107574462890625","0.0","0.08894062042236328","0.11798572540283203"
"0.0059642791748046875","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.001016855239868164","0.0","no-display-screen","0.06013345718383789"
"0.0069065093994140625","smaller than MIN_SIZE_REDUCE","0.0","0.0006749629974365234","0.0009987354278564453","no-display-screen","0.018658161163330078"
"0.007481813430786133","0.0","smaller than MIN_SIZE_REDUCE","0.0009968280792236328","0.0","0.07357454299926758","0.10034894943237305"
"0.009195804595947266","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0","0.0","no-display-screen","0.07922649383544922"
"0.007879257202148438","0.0","0.0010066032409667969","0.0010066032409667969","0.0","no-display-screen","0.014429807662963867"
"0.005816459655761719","0.0","smaller than MIN_SIZE_REDUCE","0.000997781753540039","0.0","0.09692192077636719","0.12153935432434082"
"0.008867025375366211","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009930133819580078","0.0","no-display-screen","0.07283592224121094"
"0.007016181945800781","smaller than MIN_SIZE_REDUCE","0.000997304916381836","0.0010602474212646484","0.0","no-display-screen","0.016091108322143555"
"0.006276130676269531","0.0","0.0","0.002988100051879883","0.0","0.07615470886230469","0.10578417778015137"
"0.007845640182495117","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0","0.0","no-display-screen","0.06929421424865723"
"0.007972478866577148","0.0","0.0","0.0009961128234863281","0.0","no-display-screen","0.01847696304321289"
"0.005967140197753906","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.001100301742553711","0.0","0.07926034927368164","0.10663175582885742"
"0.011427164077758789","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009992122650146484","0.0005214214324951172","no-display-screen","0.0762786865234375"
"0.008843660354614258","0.0","smaller than MIN_SIZE_REDUCE","0.002531290054321289","0.0","no-display-screen","0.01736283302307129"
"0.005064964294433594","0.0","0.0","0.0020482540130615234","0.0","0.08682107925415039","0.11162090301513672"
"0.006980180740356445","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009908676147460938","0.0","no-display-screen","0.055809736251831055"
"0.006971120834350586","0.0","0.0009963512420654297","0.0029916763305664062","0.00011396408081054688","no-display-screen","0.020478010177612305"
"0.00598454475402832","0.0009968280792236328","smaller than MIN_SIZE_REDUCE","0.0009968280792236328","0.0","0.07077836990356445","0.09818792343139648"
"0.008349895477294922","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009992122650146484","0.0010342597961425781","no-display-screen","0.056917428970336914"
"0.010506153106689453","0.0","0.000997304916381836","0.0029921531677246094","0.0","no-display-screen","0.020678281784057617"
"0.005949497222900391","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0","0.0009975433349609375","0.11956906318664551","0.14466094970703125"
"0.010082483291625977","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009908676147460938","0.0","no-display-screen","0.08022403717041016"
"0.007965564727783203","0.0","smaller than MIN_SIZE_REDUCE","0.0019943714141845703","0.0","no-display-screen","0.019002199172973633"
"0.007811546325683594","0.0","smaller than MIN_SIZE_REDUCE","0.0020346641540527344","0.0","0.09757685661315918","0.13083124160766602"
"0.00812220573425293","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.001993894577026367","0.0","no-display-screen","0.05251955986022949"
"0.00799417495727539","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0009996891021728516","0.0","no-display-screen","0.014017105102539062"
"0.005940914154052734","0.000965118408203125","smaller than MIN_SIZE_REDUCE","0.0029914379119873047","0.0","0.09896302223205566","0.13040518760681152"
"0.008547544479370117","smaller than MIN_SIZE_REDUCE","0.00020003318786621094","0.0025675296783447266","0.0","no-display-screen","0.06530952453613281"
"0.008819341659545898","0.001010894775390625","0.0006196498870849609","0.0044519901275634766","0.000518798828125","no-display-screen","0.018053531646728516"
"0.006002664566040039","0.0","smaller than MIN_SIZE_REDUCE","0.0010008811950683594","0.0","0.11914420127868652","0.14839744567871094"
"0.008668661117553711","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0019080638885498047","0.0","no-display-screen","0.05750775337219238"
"0.00959157943725586","0.0","smaller than MIN_SIZE_REDUCE","0.0019812583923339844","0.0","no-display-screen","0.01609969139099121"
"0.007567405700683594","0.0","smaller than MIN_SIZE_REDUCE","0.0029921531677246094","0.0","0.09907984733581543","0.13641858100891113"
"0.008397579193115234","smaller than MIN_SIZE_REDUCE","smaller than MIN_SIZE_REDUCE","0.0011560916900634766","0.0010051727294921875","no-display-screen","0.050870656967163086"
"0.00749659538269043","0.0009975433349609375","0.0","0.0028896331787109375","0.0","no-display-screen","0.011382102966308594"
"0.0061702728271484375","0.0","smaller than MIN_SIZE_REDUCE","0.0019943714141845703","0.0","0.12502002716064453","0.16010022163391113"
