speed,speed_cal_t,position,target_position,angle,angle_cal_t,PID_cal_t
"30","0.0014319419860839844","6.503239820137059","5.58","-0.01","0.01","0.0025756359100341797"
"30","0.001676321029663086","6.515070998653107","5.52","-0.01","0.01","0.003300189971923828"
"30","0.0009982585906982422","6.526947952517745","4.98","-0.03","0.01","0.0020020008087158203"
"30","0.0019905567169189453","6.538627988661891","4.88","-0.03","0.01","0.00427699089050293"
"30","0.000993490219116211","6.55002215641642","5.2","-0.02","0.01","0.0030701160430908203"
"30","0.0010304450988769531","6.561268743579001","5.6","-0.01","0.01","0.003991842269897461"
"30","0.0019953250885009766","6.572560757321502","5.03","-0.03","0.01","0.0029578208923339844"
"30","0.0031919479370117188","6.583695896053313","5.56","-0.01","0.01","0.005184173583984375"
"30","0.000997781753540039","6.594833081400825","4.62","-0.04","0.01","0.0020995140075683594"
"30","0.001998424530029297","6.605755058418773","5.38","-0.02","0.01","0.003046751022338867"
"30","0.0022110939025878906","6.616480967361301","5.36","-0.02","0.01","0.006163358688354492"
"30","0.0039484500885009766","6.627116591269353","5.26","-0.02","0.01","0.005485057830810547"
"30","0.0009622573852539062","6.637696901295486","5.19","-0.02","0.01","0.003217935562133789"
"30","0.0010614395141601562","6.648226444920789","7.47","0.03","0.01","0.003096342086791992"
"30","0.0009241104125976562","6.658951961954106","5.79","-0.01","0.01","0.002964496612548828"
"30","0.0025224685668945312","6.670068555065454","5.43","-0.02","0.01","0.006113767623901367"
"30","0.0009944438934326172","6.681186568414754","7.67","0.03","0.01","0.0029878616333007812"
"30","0.0010066032409667969","6.692405525166961","5.27","-0.02","0.01","0.0025124549865722656"
"30","0.0010733604431152344","6.703786870368996","5.26","-0.02","0.01","0.004409074783325195"
"30","0.0013785362243652344","6.7150640465506175","5.28","-0.02","0.01","0.003365755081176758"
"30","0.0009942054748535156","6.726167426144796","5.65","-0.02","0.01","0.002031087875366211"
"30","0.001102447509765625","6.7371083900191","5.88","-0.01","0.01","0.0031020641326904297"
"30","0.000507354736328125","6.74804180811467","5.48","-0.02","0.01","0.002012014389038086"
"30","0.0009982585906982422","6.7589019304477285","5.73","-0.01","0.01","0.0035140514373779297"
"30","0.0009970664978027344","6.769776806415759","5.14","-0.03","0.01","0.002019643783569336"
"30","0.0009992122650146484","6.780451918050027","5.43","-0.02","0.01","0.003099679946899414"
"30","0.0029909610748291016","6.790977970366498","5.28","-0.03","0.01","0.004988193511962891"
"30","0.0009984970092773438","6.801285393683727","5.25","-0.03","0.01","0.0019943714141845703"
"30","0.0029773712158203125","6.811362313035658","5.3","-0.03","0.01","0.004971504211425781"
"30","0.0024373531341552734","6.821233074758831","5.38","-0.02","0.01","0.0042994022369384766"
"30","0.002991914749145508","6.831046891418552","5.45","-0.02","0.01","0.004987478256225586"
"30","0.003043651580810547","6.840853440071378","5.37","-0.03","0.01","0.004990339279174805"
"30","0.0010013580322265625","6.850520154905414","5.07","-0.03","0.01","0.0030143260955810547"
"30","0.0025005340576171875","6.859995314365847","5.35","-0.03","0.01","0.004495382308959961"
"30","0.0030057430267333984","6.8692833876092445","5.39","-0.03","0.01","0.005003213882446289"
"30","0.003014802932739258","6.878403068104095","5.42","-0.03","0.01","0.005148172378540039"
"30","0.0025293827056884766","6.887371589277148","5.2","-0.03","0.01","0.00452733039855957"
"30","0.0015149116516113281","6.8962008402756325","5.14","-0.03","0.01","0.002512216567993164"
"30","0.0009984970092773438","6.904898278478889","5.46","-0.02","0.01","0.002992391586303711"
"30","0.0010023117065429688","6.913592692733267","5.22","-0.03","0.01","0.002991914749145508"
"30","0.0030901432037353516","6.922195926869412","5.51","-0.02","0.01","0.005117177963256836"
"30","0.0029921531677246094","6.930784136316285","5.46","-0.03","0.01","0.003991127014160156"
"30","0.002991914749145508","6.939262177068203","5.01","-0.04","0.01","0.004990577697753906"
"30","0.0019943714141845703","6.947465288534647","4.97","-0.04","0.01","0.0040128231048583984"
"30","0.0019941329956054688","6.955366626566353","5.2","-0.03","0.01","0.0029921531677246094"
"30","0.0010368824005126953","6.963125428686778","5.14","-0.03","0.01","0.002032041549682617"
"30","0.0009562969207763672","6.970813786563257","4.8","-0.04","0.01","0.0029528141021728516"
"30","0.003013134002685547","6.978316893202995","4.76","-0.04","0.01","0.005007505416870117"
"30","0.0009984970092773438","6.985593527938243","4.8","-0.04","0.01","0.002991914749145508"
"30","0.0030028820037841797","6.992653175892528","4.83","-0.04","0.01","0.006031513214111328"
"30","0.001995086669921875","6.999516563900666","4.74","-0.04","0.01","0.0029926300048828125"
"30","0.0009961128234863281","7.006201745806296","4.72","-0.04","0.01","0.0019941329956054688"
"30","0.001993417739868164","7.012721108140933","4.87","-0.04","0.01","0.003987789154052734"
"30","0.0009706020355224609","7.0190825897466675","4.82","-0.04","0.01","0.0024929046630859375"
"30","0.003022432327270508","7.025291623523539","4.84","-0.04","0.01","0.006012678146362305"
"30","0.001994609832763672","7.031352545654567","5.0","-0.04","0.01","0.0039882659912109375"
"30","0.0019288063049316406","7.037269321592205","5.44","-0.03","0.01","0.004925251007080078"
"30","0.0020170211791992188","7.0431700327401225","4.8","-0.04","0.01","0.0030128955841064453"
"30","0.0029916763305664062","7.0489661035556095","4.82","-0.04","0.01","0.006009817123413086"
"30","0.0005123615264892578","7.054609749077376","4.85","-0.04","0.01","0.0025031566619873047"
"30","0.00362396240234375","7.060097766034335","4.93","-0.04","0.01","0.005766630172729492"
"30","0.003021717071533203","7.065440350735125","5.7","-0.02","0.01","0.0049898624420166016"
"30","0.002992391586303711","7.070897274836058","5.68","-0.02","0.01","0.005542755126953125"
"30","0.001966238021850586","7.076540627572341","4.89","-0.04","0.01","0.004958152770996094"
"30","0.001996278762817383","7.082087994727869","5.75","-0.02","0.01","0.0040094852447509766"
"30","0.0015041828155517578","7.087675004017768","5.68","-0.02","0.01","0.004492998123168945"
"30","0.0009965896606445312","7.09336826560102","5.9","-0.02","0.01","0.003013134002685547"
"30","0.003367900848388672","7.0991606893612405","5.81","-0.02","0.01","0.004411220550537109"
"30","0.0009982585906982422","7.105028639616421","6.02","-0.02","0.01","0.002993345260620117"
"30","0.0032024383544921875","7.110951163344407","5.92","-0.02","0.01","0.005704641342163086"
"30","0.0010039806365966797","7.116914372925591","5.88","-0.02","0.01","0.0032265186309814453"
"30","0.0020127296447753906","7.122909982639213","7.47","0.02","0.01","0.004006385803222656"
"30","0.0009965896606445312","7.129203299844029","5.9","-0.02","0.01","0.002991914749145508"
"30","0.004082441329956055","7.135752111926347","5.33","-0.03","0.01","0.007082939147949219"
"30","0.002991199493408203","7.142197731847439","5.84","-0.02","0.01","0.0049915313720703125"
"30","0.002008199691772461","7.148559825584349","5.8","-0.02","0.01","0.005003690719604492"
"30","0.0029926300048828125","7.15488615526108","5.93","-0.02","0.01","0.00532984733581543"
"30","0.0009379386901855469","7.161199333051128","5.9","-0.02","0.01","0.0029599666595458984"
"30","0.0019931793212890625","7.167506552274854","6.07","-0.02","0.01","0.005984306335449219"
"30","0.0030159950256347656","7.173806638349225","6.09","-0.02","0.01","0.0050089359283447266"
"30","0.0025222301483154297","7.180095237390741","6.08","-0.02","0.01","0.00509190559387207"
"30","0.000997304916381836","7.186367521724341","5.97","-0.02","0.01","0.0029909610748291016"
"30","0.0009970664978027344","7.192619186563309","6.12","-0.02","0.01","0.002991199493408203"
"30","0.004027128219604492","7.198846598557372","6.14","-0.02","0.01","0.006980419158935547"
"30","0.0019998550415039062","7.205046656937918","6.21","-0.01","0.01","0.019559144973754883"
"30","0.0054168701171875","7.2113410020484165","6.3","-0.01","0.01","0.02091050148010254"
"30","0.004559755325317383","7.217759115167202","6.1","-0.02","0.01","0.00745844841003418"
"30","0.002983570098876953","7.224154789232692","6.29","-0.01","0.01","0.005953550338745117"
"30","0.002991914749145508","7.230592159438161","6.45","-0.01","0.01","0.005984783172607422"
"30","0.002734661102294922","7.237101581177911","5.48","-0.03","0.01","0.005299806594848633"
"30","0.0015099048614501953","7.2434281140970995","5.42","-0.03","0.01","0.003061056137084961"
"30","0.0019936561584472656","7.249493755727711","5.5","-0.03","0.01","0.0029916763305664062"
"30","0.007967472076416016","7.25532518316939","5.27","-0.04","0.01","0.013155221939086914"
"30","0.0009937286376953125","7.260841774877458","5.27","-0.04","0.01","0.0029888153076171875"
"30","0.0009887218475341797","7.266044614298164","5.38","-0.04","0.01","0.0039882659912109375"
"30","0.0022869110107421875","7.270971831758476","5.4","-0.03","0.01","0.005811214447021484"
"30","0.0025293827056884766","7.275782794760163","5.38","-0.04","0.01","0.004531145095825195"
"30","0.002253293991088867","7.280407904747284","5.27","-0.04","0.01","0.0049054622650146484"
"30","0.0039882659912109375","7.28480882014923","5.23","-0.04","0.01","0.006981372833251953"
"30","0.0014553070068359375","7.288986628586294","5.36","-0.04","0.01","0.0034122467041015625"
"30","0.0009670257568359375","7.292953860673896","5.62","-0.03","0.01","0.0019838809967041016"
"30","0.003644704818725586","7.296848450600951","5.06","-0.04","0.01","0.007154703140258789"
"30","0.001998424530029297","7.300588450054577","4.92","-0.05","0.01","0.004097461700439453"
"30","0.001997709274291992","7.30400571110916","5.29","-0.04","0.01","0.002995729446411133"
"30","0.002993345260620117","7.307192804749323","4.15","-0.07","0.01","0.004987478256225586"
"30","0.0009987354278564453","7.309925305151015","5.11","-0.04","0.01","0.003017902374267578"
"30","0.0027952194213867188","7.312376717787999","5.24","-0.04","0.01","0.00514531135559082"
"30","0.0029888153076171875","7.314715010166187","5.24","-0.04","0.01","0.0042150020599365234"
"30","0.0010387897491455078","7.316975771975516","5.33","-0.04","0.01","0.006033897399902344"
"30","0.003033161163330078","7.319148945809613","4.83","-0.05","0.01","0.01101064682006836"
"30","0.0031430721282958984","7.321092171847491","4.89","-0.05","0.01","0.005150794982910156"
"30","0.002402782440185547","7.322762070661207","5.0","-0.05","0.01","0.005392551422119141"
"30","0.0029456615447998047","7.324174425860127","5.28","-0.04","0.01","0.005240678787231445"
"30","0.008982658386230469","7.3254816018474775","5.44","-0.04","0.01","0.014129400253295898"
"30","0.009427070617675781","7.32673831679435","4.96","-0.05","0.01","0.02805948257446289"
"30","0.0032911300659179688","7.327815032182554","5.54","-0.03","0.01","0.005290985107421875"
"30","0.0029916763305664062","7.328912656664935","5.69","-0.03","0.01","0.00530695915222168"
"30","0.002991914749145508","7.330101701533491","5.18","-0.04","0.01","0.006220817565917969"
"30","0.0019960403442382812","7.331237969253781","5.02","-0.05","0.01","0.003989219665527344"
"30","0.0034110546112060547","7.33212983884346","5.53","-0.03","0.01","0.003993511199951172"
"30","0.0030062198638916016","7.3329884723917775","5.08","-0.04","0.01","0.005001068115234375"
"30","0.0009958744049072266","7.333784155989757","5.43","-0.04","0.01","0.001992940902709961"
"30","0.0014371871948242188","7.334484595302401","5.37","-0.04","0.01","0.0034189224243164062"
"30","0.0015053749084472656","7.335084608572606","6.26","-0.02","0.01","0.0035200119018554688"
"30","0.003040313720703125","7.3358370903865895","5.53","-0.03","0.01","0.0050394535064697266"
"30","0.005118608474731445","7.33668547741072","5.23","-0.04","0.01","0.008958101272583008"
"30","0.00546717643737793","7.337436516623476","5.48","-0.03","0.01","0.00802922248840332"
"30","0.0050220489501953125","7.338151650879045","6.23","-0.02","0.01","0.014367341995239258"
"30","0.002919435501098633","7.338995489419048","6.24","-0.02","0.01","0.011513471603393555"
"30","0.003124237060546875","7.340003550458443","6.34","-0.01","0.01","0.005466938018798828"
"30","0.0026865005493164062","7.34127325488737","7.28","0.01","0.01","0.005700111389160156"
"30","0.002201080322265625","7.34305041463518","5.12","-0.04","0.01","0.00495600700378418"
"30","0.0","7.345098562175542","6.34","-0.01","0.01","0.0019941329956054688"
"30","0.0015828609466552734","7.347008807729206","7.48","0.01","0.01","0.004113912582397461"
"30","0.0029904842376708984","7.349183166145006","6.34","-0.01","0.01","0.0060045719146728516"
"30","0.0009052753448486328","7.351521102386377","6.4","-0.01","0.01","0.0029172897338867188"
"30","0.0009970664978027344","7.353947960778556","6.37","-0.01","0.01","0.0029892921447753906"
"30","0.0009915828704833984","7.356448470847597","6.26","-0.02","0.01","0.0027735233306884766"
"30","0.0009963512420654297","7.358898375001182","6.35","-0.01","0.01","0.0029990673065185547"
"30","0.0029926300048828125","7.361391963062766","6.29","-0.02","0.01","0.0049877166748046875"
"30","0.0020318031311035156","7.363854081634713","6.41","-0.01","0.01","0.003029346466064453"
"30","0.002572774887084961","7.366379010629011","6.35","-0.01","0.01","0.0046350955963134766"
"30","0.0012047290802001953","7.36900448507543","6.34","-0.01","0.01","0.002992868423461914"
"30","0.0019936561584472656","7.371721459243107","5.86","-0.03","0.01","0.004986286163330078"
"30","0.003412008285522461","7.374260357014346","5.97","-0.02","0.01","0.004904270172119141"
"30","0.0019941329956054688","7.376664213698091","5.92","-0.03","0.01","0.004987239837646484"
"30","0.0019788742065429688","7.378866781772355","5.73","-0.03","0.01","0.0036144256591796875"
"30","0.0059375762939453125","7.380860475439709","5.69","-0.03","0.01","0.018903732299804688"
"30","0.0059833526611328125","7.382671266330487","5.98","-0.02","0.01","0.017534971237182617"
"30","0.0034759044647216797","7.38444857791524","5.68","-0.03","0.01","0.011212348937988281"
"30","0.008408308029174805","7.386114896441618","5.84","-0.03","0.01","0.022481203079223633"
"30","0.0040204524993896484","7.387626187031246","5.52","-0.03","0.01","0.009014368057250977"
"30","0.002992391586303711","7.3889791829713145","5.14","-0.04","0.01","0.005983591079711914"
"30","0.002014636993408203","7.390057702541613","5.94","-0.02","0.01","0.005009889602661133"
"30","0.0030090808868408203","7.391089583793221","5.43","-0.04","0.01","0.005005836486816406"
"30","0.003047943115234375","7.391916148943445","5.75","-0.03","0.01","0.005098104476928711"
"30","0.00251007080078125","7.392590509475493","5.99","-0.02","0.01","0.005502223968505859"
"30","0.0030138492584228516","7.393279505687975","5.84","-0.03","0.01","0.0050089359283447266"
"30","0.001998424530029297","7.39389881377128","5.72","-0.03","0.01","0.0029931068420410156"
"30","0.0020351409912109375","7.394395528670593","5.8","-0.03","0.01","0.0047266483306884766"
"30","0.00099945068359375","7.394760720419925","5.82","-0.03","0.01","0.0030312538146972656"
"30","0.004415035247802734","7.39500092731453","5.69","-0.03","0.01","0.010593414306640625"
"30","0.0009942054748535156","7.395125810497898","5.62","-0.03","0.01","0.007402181625366211"
"30","0.011139631271362305","7.395143461453055","5.81","-0.03","0.01","0.015651464462280273"
"30","0.002988576889038086","7.39505963949549","5.67","-0.03","0.01","0.006987810134887695"
"30","0.0010008811950683594","7.394878393413475","6.24","-0.02","0.01","0.003991365432739258"
"30","0.0028312206268310547","7.394727888755959","5.82","-0.03","0.01","0.004338264465332031"
"30","0.003990650177001953","7.394517766827258","5.92","-0.03","0.01","0.00645136833190918"
"30","0.0030279159545898438","7.394198736444085","6.02","-0.02","0.01","0.005985736846923828"
"30","0.0012867450714111328","7.393891504701581","6.03","-0.02","0.01","0.004281520843505859"
"30","0.0019867420196533203","7.393637278970696","5.51","-0.04","0.01","0.003999948501586914"
"30","0.0","7.393176378903627","5.91","-0.03","0.01","0.002992391586303711"
"30","0.002993345260620117","7.3925506923128435","5.85","-0.03","0.01","0.004987478256225586"
"30","0.0019114017486572266","7.391816541257371","5.38","-0.04","0.01","0.004903316497802734"
"30","0.007675647735595703","7.390872983328909","5.89","-0.03","0.01","0.013656854629516602"
"30","0.0067844390869140625","7.389821111775079","5.77","-0.03","0.01","0.012590408325195312"
"30","0.005667448043823242","7.388713519419429","4.64","-0.06","0.01","0.01586771011352539"
"30","0.006976604461669922","7.387265900903986","5.5","-0.04","0.01","0.016951799392700195"
"30","0.001993417739868164","7.385499303720676","5.92","-0.03","0.01","0.003988742828369141"
"30","0.003989458084106445","7.383663072246847","5.8","-0.03","0.01","0.005986213684082031"
"30","0.0011854171752929688","7.381839790416437","5.36","-0.04","0.01","0.002991914749145508"
"30","0.0029900074005126953","7.379898251657536","6.04","-0.02","0.01","0.00498509407043457"
"30","0.001993894577026367","7.378029603550777","5.86","-0.03","0.01","0.0029909610748291016"
"30","0.0029935836791992188","7.3761697301543485","6.0","-0.02","0.01","0.0049877166748046875"
"30","0.0009982585906982422","7.3743857506881305","6.15","-0.02","0.01","0.0031232833862304688"
"30","0.0009849071502685547","7.372690732045163","6.47","-0.01","0.01","0.0029802322387695312"
"30","0.0029926300048828125","7.37118761306841","6.23","-0.02","0.01","0.006005525588989258"
"30","0.00299072265625","7.369760056961163","6.46","-0.01","0.01","0.004987478256225586"
"30","0.001995086669921875","7.368465315823354","6.32","-0.02","0.01","0.0049915313720703125"
"30","0.001996278762817383","7.367194520507464","6.31","-0.02","0.01","0.003991127014160156"
"30","0.002875089645385742","7.365897902115666","6.36","-0.01","0.01","0.0049207210540771484"
"30","0.0021164417266845703","7.364698904306524","6.87","-0.0","0.01","0.003988742828369141"
"30","0.0031108856201171875","7.363764392379481","6.32","-0.01","0.01","0.006002664566040039"
"30","0.0029904842376708984","7.362989828385823","6.38","-0.01","0.01","0.005454301834106445"
"30","0.002065896987915039","7.3623004152642","6.33","-0.01","0.01","0.0052490234375"
"30","0.0029883384704589844","7.361669643947432","6.33","-0.01","0.01","0.0049822330474853516"
"30","0.002507448196411133","7.361090842506862","6.24","-0.02","0.01","0.0045049190521240234"
"30","0.0009965896606445312","7.3604381839771875","7.04","0.0","0.01","0.0021829605102539062"
"30","0.0030460357666015625","7.359928737980024","6.96","0.0","0.01","0.004017353057861328"
"30","0.000997781753540039","7.359643618306227","6.94","-0.0","0.01","0.003062009811401367"
"30","0.0022258758544921875","7.359565572312139","6.92","-0.0","0.01","0.004984140396118164"
"30","0.0007338523864746094","7.359656168045991","6.9","-0.0","0.01","0.009171724319458008"
"30","0.003995180130004883","7.359882509663897","7.04","0.0","0.01","0.013096809387207031"
"30","0.0049893856048583984","7.360222756962803","7.16","0.01","0.01","0.01354217529296875"
"30","0.00513148307800293","7.360788589416927","6.94","-0.0","0.01","0.009663820266723633"
"30","0.0009968280792236328","7.3614784334869","7.15","0.0","0.01","0.0029909610748291016"
"30","0.003989696502685547","7.362233777654649","7.06","0.0","0.01","0.005984783172607422"
"30","0.0019974708557128906","7.363041739538195","7.06","0.0","0.01","0.0029947757720947266"
"30","0.0029916763305664062","7.363903205351636","7.31","0.01","0.01","0.005009651184082031"
"30","0.0019936561584472656","7.364945360316794","7.14","0.0","0.01","0.0029900074005126953"
"30","0.0010006427764892578","7.366074827911048","7.08","0.0","0.01","0.0029947757720947266"
"30","0.0026865005493164062","7.367236817462243","6.97","0.0","0.01","0.004022121429443359"
"30","0.0019884109497070312","7.368420166770809","7.06","0.0","0.01","0.005004167556762695"
"30","0.0030210018157958984","7.369626947605919","6.81","-0.0","0.01","0.005014896392822266"
"30","0.0029909610748291016","7.37086058977934","7.17","0.01","0.01","0.004988193511962891"
"30","0.002513408660888672","7.3722471815256965","7.25","0.01","0.01","0.004606008529663086"
"30","0.0025768280029296875","7.37381745843861","7.17","0.01","0.01","0.0050792694091796875"
"30","0.0029916763305664062","7.375548989792697","7.08","0.0","0.01","0.004986763000488281"
"30","0.003940582275390625","7.37728714539186","7.1","0.0","0.01","0.008029937744140625"
"30","0.0020990371704101562","7.37897732804643","7.23","0.01","0.01","0.004236698150634766"
"30","0.0029916763305664062","7.380750286380322","7.05","0.0","0.01","0.006007194519042969"
"30","0.0039904117584228516","7.382531292188508","6.17","-0.02","0.01","0.007001399993896484"
"30","0.0009341239929199219","7.384032743375158","7.1","0.0","0.01","0.0029497146606445312"
"30","0.003974437713623047","7.385441006556147","6.88","-0.0","0.01","0.006009578704833984"
"30","0.0009984970092773438","7.386868705920204","7.22","0.01","0.01","0.0025374889373779297"
"30","0.0019979476928710938","7.388462007927092","6.93","-0.0","0.01","0.005007266998291016"
"30","0.006006956100463867","7.390118172172104","6.54","-0.01","0.01","0.008884906768798828"
"30","0.0009996891021728516","7.391645394882344","6.98","0.0","0.01","0.0029947757720947266"
"30","0.002992391586303711","7.393119018650996","7.06","0.0","0.01","0.005162715911865234"
"30","0.00299072265625","7.394592088994114","7.11","0.0","0.01","0.004986286163330078"
"30","0.002192974090576172","7.396077377070953","7.21","0.01","0.01","0.003512859344482422"
"30","0.003028392791748047","7.3976980598456015","7.13","0.0","0.01","0.006025075912475586"
"30","0.0029926300048828125","7.399355925447319","7.01","0.0","0.01","0.004987955093383789"
"30","0.0029909610748291016","7.400995021546944","7.2","0.01","0.01","0.00498652458190918"
"30","0.00299072265625","7.402731464367766","7.31","0.01","0.01","0.005982160568237305"
"30","0.0019941329956054688","7.404603565148258","7.09","0.0","0.01","0.002992868423461914"
"30","0.0029921531677246094","7.406474822602803","7.17","0.0","0.01","0.004986763000488281"
"30","0.0009975433349609375","7.408292545033152","7.0","0.0","0.01","0.0019941329956054688"
"30","0.002974271774291992","7.410060036314564","7.11","0.0","0.01","0.004970550537109375"
"30","0.0009968280792236328","7.411793705782538","6.95","-0.0","0.01","0.001995086669921875"
"30","0.0019943714141845703","7.413507590128477","6.61","-0.01","0.01","0.0049877166748046875"
"30","0.00299072265625","7.415084863562588","7.13","0.0","0.01","0.0051097869873046875"
"30","0.002000093460083008","7.416622101813054","7.21","0.0","0.01","0.004987239837646484"
"30","0.002974271774291992","7.418172206589146","7.14","0.0","0.01","0.007179737091064453"
"30","0.007070064544677734","7.419742030776105","7.02","0.0","0.01","0.016158580780029297"
"30","0.0075778961181640625","7.421324563085773","6.8","-0.0","0.01","0.028959035873413086"
"30","0.003472566604614258","7.422911669823658","6.98","-0.0","0.01","0.007542848587036133"
"30","0.002991199493408203","7.424498101379957","6.91","-0.0","0.01","0.0060117244720458984"
"30","0.001997232437133789","7.426081514985529","6.7","-0.01","0.01","0.003989696502685547"
"30","0.0009982585906982422","7.427536336172678","7.27","0.01","0.01","0.0030088424682617188"
"30","0.0030548572540283203","7.429080826962771","6.61","-0.01","0.01","0.005975246429443359"
"30","0.0030083656311035156","7.430549257823444","6.56","-0.01","0.01","0.006000995635986328"
"30","0.0009980201721191406","7.431864920199534","6.9","-0.0","0.01","0.0019941329956054688"
"30","0.000997781753540039","7.433159231914854","6.74","-0.01","0.01","0.0019943714141845703"
"30","0.002023935317993164","7.434364706638635","7.24","0.01","0.01","0.004017829895019531"
"30","0.0019915103912353516","7.435702061570755","6.53","-0.01","0.01","0.004982471466064453"
"30","0.0009975433349609375","7.436992954335993","6.3","-0.02","0.01","0.0030128955841064453"
"30","0.0012011528015136719","7.438023526670302","5.58","-0.03","0.01","0.003360271453857422"
"30","0.0019936561584472656","7.438635622863506","6.93","-0.0","0.01","0.005215644836425781"
"30","0.002090930938720703","7.439129094542107","6.5","-0.01","0.01","0.005084991455078125"
"30","0.00949406623840332","7.439667038663055","6.93","-0.0","0.01","0.016403913497924805"
"30","0.01910114288330078","7.440334229061556","7.04","0.0","0.01","0.042623281478881836"
"30","0.003014802932739258","7.441126121233545","6.45","-0.01","0.01","0.00603938102722168"
"30","0.0013704299926757812","7.441877135169089","6.32","-0.02","0.01","0.004349708557128906"
"30","0.0037424564361572266","7.442396410760196","6.51","-0.01","0.01","0.0067708492279052734"
"30","0.0019464492797851562","7.442777500767251","6.22","-0.02","0.01","0.003942251205444336"
"30","0.002125978469848633","7.442965681725038","6.41","-0.01","0.01","0.00513768196105957"
"30","0.0019943714141845703","7.443078191394877","6.38","-0.02","0.01","0.00498652458190918"
"30","0.0029916763305664062","7.44304635409388","6.53","-0.01","0.01","0.0059888362884521484"
"30","0.0026967525482177734","7.442968065787142","6.08","-0.02","0.01","0.004691123962402344"
"30","0.002955198287963867","7.4427610160597375","6.13","-0.02","0.01","0.0049741268157958984"
"30","0.0009989738464355469","7.442391086541382","6.74","-0.01","0.01","0.0031604766845703125"
"30","0.001998424530029297","7.4419914846790585","6.26","-0.02","0.01","0.00399327278137207"
"30","0.0034046173095703125","7.441486436639122","6.38","-0.02","0.01","0.005403280258178711"
"30","0.0030541419982910156","7.440839182717624","5.97","-0.03","0.01","0.005048274993896484"
"30","0.0020503997802734375","7.43992835370172","6.21","-0.02","0.01","0.005059003829956055"
"30","0.0019958019256591797","7.438860767655441","5.99","-0.02","0.01","0.0029892921447753906"
"30","0.0019969940185546875","7.437701234568663","6.01","-0.02","0.01","0.003992557525634766"
"30","0.0030095577239990234","7.436465843815461","5.98","-0.03","0.01","0.006003856658935547"
"30","0.0024123191833496094","7.435028770634802","7.82","0.02","0.01","0.0054247379302978516"
"30","0.0015175342559814453","7.433608897504589","8.05","0.02","0.01","0.004675388336181641"
"30","0.0008232593536376953","7.432898963418121","8.2","0.03","0.01","0.002817869186401367"
"30","0.0029914379119873047","7.432951890249981","8.12","0.03","0.01","0.004990577697753906"
"30","0.0020470619201660156","7.4336176789635395","8.46","0.03","0.01","0.0050394535064697266"
"30","0.0019948482513427734","7.434743768772631","5.44","-0.04","0.01","0.0040073394775390625"
"30","0.0019969940185546875","7.436013146903666","5.7","-0.03","0.01","0.003242015838623047"
"30","0.0020036697387695312","7.436487246565092","6.05","-0.02","0.01","0.00467991828918457"
"30","0.0030934810638427734","7.436262155645575","6.27","-0.02","0.01","0.005006551742553711"
"30","0.0019845962524414062","7.435664992068891","5.71","-0.03","0.01","0.004977703094482422"
"30","0.000997781753540039","7.434763596153541","5.5","-0.04","0.01","0.002991914749145508"
"30","0.001994609832763672","7.4334817609960036","6.17","-0.02","0.01","0.0049877166748046875"
"30","0.0005354881286621094","7.432076325213922","5.61","-0.03","0.01","0.003507852554321289"
"30","0.0026149749755859375","7.4305276608294015","5.88","-0.03","0.01","0.004788398742675781"
"30","0.002988576889038086","7.428801052541838","6.09","-0.02","0.01","0.003984928131103516"
"30","0.0009844303131103516","7.427013152546787","6.07","-0.02","0.01","0.003986358642578125"
"30","0.000997304916381836","7.425198601733356","7.16","0.0","0.01","0.003026247024536133"
"30","0.0020568370819091797","7.42359446647096","8.85","0.04","0.01","0.0050122737884521484"
"30","0.0009980201721191406","7.422518132836851","9.5","0.06","0.01","0.002992391586303711"
"30","0.0029921531677246094","7.422458723441384","9.87","0.07","0.01","0.006007194519042969"
"30","0.004009723663330078","7.423675367973035","9.85","0.07","0.01","0.0051577091217041016"
"30","0.0019948482513427734","7.4259789009232895","9.67","0.06","0.01","0.004457712173461914"
"30","0.000993967056274414","7.429013294431463","10.0","0.07","0.01","0.002988100051879883"
"30","0.003014802932739258","7.432715716590998","10.19","0.08","0.01","0.006006956100463867"
"30","0.00299072265625","7.437179128848213","9.67","0.06","0.01","0.004985332489013672"
"30","0.0009374618530273438","7.4421514091731975","9.83","0.07","0.01","0.0029180049896240234"
"30","0.0029888153076171875","7.447644098113766","9.96","0.07","0.01","0.004984855651855469"
"30","0.002990245819091797","7.453676484671464","9.72","0.06","0.01","0.004984140396118164"
"30","0.0019345283508300781","7.460113172978572","9.34","0.06","0.01","0.002931356430053711"
"30","0.0010235309600830078","7.466900484023041","6.31","-0.02","0.01","0.004019975662231445"
"30","0.0019996166229248047","7.473831459421092","6.52","-0.01","0.01","0.003991842269897461"
"30","0.002994060516357422","7.479921470068725","8.85","0.04","0.01","0.004990339279174805"
"30","0.0009961128234863281","7.485553316572066","8.69","0.04","0.01","0.0019948482513427734"
"30","0.002994060516357422","7.491334837528804","9.54","0.06","0.01","0.005986213684082031"
"30","0.002994060516357422","7.497680946431423","9.64","0.06","0.01","0.01099705696105957"
"30","0.003042936325073242","7.504649181116572","9.45","0.06","0.01","0.0050427913665771484"
"30","0.0009961128234863281","7.512143986916606","9.24","0.05","0.01","0.0019943714141845703"
"30","0.0009632110595703125","7.5199343675174894","9.64","0.06","0.01","0.002957582473754883"
"30","0.0010211467742919922","7.528039382323274","8.76","0.04","0.01","0.0030188560485839844"
"30","0.0029914379119873047","7.536217271972511","8.47","0.03","0.01","0.004986286163330078"
